loss
1.779959176209456
1.5899432883542093
1.4518384155249453
1.3481358534373133
1.2675813867831602
1.2030718832103033
1.1500544017780914
1.105525526687128
1.067442749531948
1.0343762304233441
1.00529807700182
0.9794513544732861
0.9562664063461672
0.9353060052507003
0.9162285386324678
0.8987627595494881
0.8826901246552735
0.8678322139050293
0.8540416184814668
0.8411952366759475
0.8291892681993709
0.8179354242302012
0.8073580198621808
0.7973917155502656
0.7879797419971035
0.7790724895893817
0.7706263759859266
0.7626029283423476
0.754968032949637
0.747691316788392
0.7407456340260021
0.7341066367483301
0.7277524138675491
0.7216631856347517
0.7158210438269709
0.7102097296978658
0.704814443340378
0.6996216793238704
0.6946190844221114
0.6897953340036144
0.6851400242583884
0.6806435779191606
0.6762971615264998
0.6720926126056831
0.6680223753836262
0.6640794438883535
0.6602573114505473
0.656549925773584
0.65295164886098
0.6494572211926517
0.6460617296275066
0.642760578582481
0.6395494640995306
0.6364243504641898
0.6333814490836498
0.6304171993701935
0.6275282514081877
0.6247114502106954
0.6219638213956684
0.6192825581323645
0.6166650092264749
0.6141086682279365
0.6116111634588628
0.6091702488707219
0.6067837956501402
0.6044497845016173
0.602166298543297
0.5999315167587943
0.5977437079541416
0.5956012251742414
0.5935025005379172
0.5914460404548204
0.5894304211911376
0.5874542847543166
0.58551633506994
0.5836153344264534
0.5817501001657992
0.5799195016000102
0.5781224571357483
0.5763579315903352
0.5746249336843726
0.572922513697355
0.571249761273877
0.5696058033691215
0.5679898023232862
0.5664009540554946
0.5648384863685082
0.5633016573563178
0.5617897539072966
0.56030209029623
0.5588380068590552
0.557396868744628
0.5559780647383007
0.5545810061524893
0.553205125779759
0.5518498769043485
0.5505147323682963
0.5491991836886715
0.5479027402226391
0.5466249283773378
0.5453652908617727
0.5441233859781073
0.5428987869499463
0.5416910812853589
0.5404998701725396
0.5393247679061699
0.5381654013426601
0.5370214093825718
0.5358924424786532
0.5347781621680011
0.5336782406269787
0.5325923602475916
0.531520213234134
0.5304615012189565
0.5294159348963147
